tipo,autonomia,provincia,matricula,causa,poblacion,fechahora_ini,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-04-16 11:14:21,Blanco,AP-68,26,26,BILBAO,-2.91992,43.03931
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-13 14:11:04,Blanco,AP-68,43,43,ZARAGOZA,-2.903103,42.91535
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-16 09:12:02,Blanco,AP-68,72,72,BILBAO,-2.88888,42.68017
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-13 14:11:04,Blanco,AP-68,43,47,ZARAGOZA,-2.903103,42.91535
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-13 14:11:04,Blanco,AP-68,43,47,ZARAGOZA,-2.903103,42.91535
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-16 08:10:49,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-04-15 17:30:13,Blanco,N-1,341,341,IRÚN,-2.787284,42.81546
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-13 14:11:04,Blanco,AP-68,43,47,ZARAGOZA,-2.903103,42.91535
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-10 08:26:01,Blanco,AP-68,48,48,ZARAGOZA,-2.89306,42.87248
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-13 08:01:27,Blanco,AP-68,66,66,ZARAGOZA,-2.92232,42.72546
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-10 08:26:01,Blanco,AP-68,48,48,ZARAGOZA,-2.89306,42.87248
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-10 08:26:01,Blanco,AP-68,48,48,ZARAGOZA,-2.89306,42.87248
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-10 08:26:01,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-10 08:26:01,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-10 08:26:01,Blanco,AP-68,46,46,ZARAGOZA,-2.892964,42.89013
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-12 08:42:57,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-12 08:36:11,Blanco,AP-68,65,65,ZARAGOZA,-2.92224,42.73424
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-12 08:42:57,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-12 08:36:11,Blanco,AP-68,65,65,ZARAGOZA,-2.92224,42.73424
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-10 08:26:01,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-11 08:33:50,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-11 08:15:29,Blanco,AP-68,65,65,ZARAGOZA,-2.92224,42.73424
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-10 08:26:01,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-10 08:26:01,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-10 08:26:01,Blanco,AP-68,43,43,ZARAGOZA,-2.903103,42.91535
Obras,Euskadi,ARABA,VI,Obras,Salvatierra/Agurain,2007-04-10 12:55:30,Rojo,N-1,380,380,IRÚN,-2.376802,42.84841
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-10 08:26:01,Blanco,AP-68,35,35,ZARAGOZA,-2.877197,42.97503
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-04-10 07:50:42,Blanco,AP-68,65,65,ZARAGOZA,-2.92224,42.73424
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-03 08:26:18,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-03 08:26:18,Blanco,AP-68,53,51,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-03 08:26:18,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-02 08:28:26,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-30 13:01:46,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-30 09:49:27,Blanco,AP-68,26,26,BILBAO,-2.91992,43.03931
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-29 08:20:19,Blanco,AP-68,62,62,ZARAGOZA,-2.90606,42.75644
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-29 07:19:07,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-29 08:55:38,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-29 08:55:38,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-29 08:20:19,Blanco,AP-68,62,62,ZARAGOZA,-2.90606,42.75644
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-29 07:19:07,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-28 16:14:22,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-28 08:31:06,Blanco,AP-68,29,29,ZARAGOZA,-2.90653,43.0159
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-28 09:18:03,Blanco,AP-68,61,61,ZARAGOZA,-2.90134,42.76451
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-28 09:18:03,Blanco,AP-68,61,61,ZARAGOZA,-2.90134,42.76451
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-28 08:42:02,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-28 08:31:06,Blanco,AP-68,29,29,ZARAGOZA,-2.90653,43.0159
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-27 13:26:08,Blanco,AP-68,60,60,ZARAGOZA,-2.90772,42.77201
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-27 09:03:21,Blanco,AP-68,41,41,ZARAGOZA,-2.89534,42.93138
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-27 08:31:00,Blanco,AP-68,23,23,ZARAGOZA,-2.931188,43.06375
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-27 08:27:43,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-26 14:16:31,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-03-26 09:02:41,Amarillo,N-1,352,352,IRÚN,-2.69683,42.8802
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-03-26 09:02:41,Amarillo,N-1,352,352,IRÚN,-2.69683,42.8802
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-26 09:29:16,Blanco,AP-68,30,30,BILBAO,-2.899748,43.00846
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-26 09:12:35,Blanco,N-1,323,323,IRÚN,-2.909908,42.70812
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-26 09:12:35,Blanco,N-1,323,323,IRÚN,-2.909908,42.70812
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-26 08:39:11,Blanco,AP-68,41,41,ZARAGOZA,-2.89534,42.93138
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2007-03-19 08:14:45,Blanco,AP-68,72,72,BILBAO,-2.88888,42.68017
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-16 08:35:07,Blanco,AP-68,61,61,ZARAGOZA,-2.90134,42.76451
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-16 08:35:07,Blanco,AP-68,61,61,ZARAGOZA,-2.90134,42.76451
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-16 08:09:37,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-15 09:05:06,Blanco,AP-68,73,73,BILBAO,-2.890621,42.6715
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-15 09:05:06,Blanco,AP-68,73,73,BILBAO,-2.890621,42.6715
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-15 08:40:01,Blanco,AP-68,33,33,ZARAGOZA,-2.87367,42.99056
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-15 08:25:42,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-03-14 17:01:36,Blanco,N-1,352,352,MADRID,-2.6963,42.88038
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-03-14 17:03:28,Blanco,N-622,5,5,BILBAO,-2.69503,42.88119
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-03-14 17:01:36,Blanco,N-1,352,352,MADRID,-2.6963,42.88038
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-14 08:16:19,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-13 10:03:27,Blanco,AP-68,24,24,BILBAO,-2.931558,43.05477
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-13 10:03:27,Blanco,AP-68,24,24,BILBAO,-2.931558,43.05477
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-13 08:24:44,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-13 07:57:28,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-03-13 07:57:28,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-12 12:50:56,Blanco,AP-68,27,27,BILBAO,-2.91289,43.03213
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-12 11:33:21,Blanco,AP-68,0,0,ZARAGOZA,-2.91827,43.23505
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-12 08:51:41,Blanco,AP-68,34,34,BILBAO,-2.87059,42.98244
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-12 08:03:33,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-09 08:11:21,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-08 08:14:06,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-08 08:14:06,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-03-07 15:22:27,Blanco,AP-68,29,29,BILBAO,-2.906144,43.01588
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-07 14:18:37,Blanco,AP-68,58,58,ZARAGOZA,-2.89953,42.78738
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-07 08:10:24,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-03-07 08:03:26,Blanco,AP-68,34,34,BILBAO,-2.87059,42.98244
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-03-06 12:54:06,Blanco,AP-68,37,37,BILBAO,-2.86963,42.9597
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-06 09:02:37,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-06 09:02:37,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-03-05 09:12:39,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-05 09:12:39,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-02 08:05:10,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-02 08:05:10,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-02 08:05:10,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-01 08:17:49,Blanco,AP-68,64,64,BILBAO,-2.91494,42.74106
Obras,Euskadi,ARABA,VI,Obras,None,2007-03-01 08:17:49,Blanco,AP-68,64,64,BILBAO,-2.91494,42.74106
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-28 08:16:11,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-28 07:58:21,Blanco,AP-68,47,47,BILBAO,-2.89334,42.88097
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-28 08:16:11,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-28 07:58:21,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-27 08:06:29,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-27 08:06:29,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2007-02-27 08:06:29,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-26 08:57:39,Blanco,AP-68,58,58,ZARAGOZA,-2.89953,42.78738
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2007-02-26 08:28:57,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-23 08:28:13,Blanco,AP-68,67,67,BILBAO,-2.91277,42.71977
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-02-22 12:53:07,Blanco,AP-68,30,30,ZARAGOZA,-2.900082,43.0085
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-22 08:39:38,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-22 08:39:38,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-22 08:02:10,Blanco,AP-68,70,70,BILBAO,-2.894214,42.69747
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-22 08:02:10,Blanco,AP-68,70,70,BILBAO,-2.894214,42.69747
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-21 09:30:43,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-21 09:30:43,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-21 09:30:43,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-21 09:30:43,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2007-02-20 08:52:12,Blanco,AP-68,70,70,BILBAO,-2.894214,42.69747
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-20 08:52:12,Blanco,AP-68,70,70,BILBAO,-2.894214,42.69747
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-02-20 08:17:48,Blanco,AP-68,63,63,ZARAGOZA,-2.90674,42.74772
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-19 12:22:42,Blanco,AP-68,62,62,ZARAGOZA,-2.90606,42.75644
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-19 12:22:42,Blanco,AP-68,60,60,ZARAGOZA,-2.90772,42.77201
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-16 08:08:17,Blanco,AP-68,56,56,ZARAGOZA,-2.90542,42.80467
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-02-15 23:24:58,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-02-15 23:24:58,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-02-15 08:20:40,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-15 08:20:40,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-15 08:20:40,Blanco,AP-68,48,48,ZARAGOZA,-2.89306,42.87248
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-14 08:36:44,Blanco,AP-68,53,53,ZARAGOZA,-2.89539,42.828
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-14 08:36:44,Blanco,AP-68,53,53,ZARAGOZA,-2.89539,42.828
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-14 08:36:44,Blanco,AP-68,54,54,ZARAGOZA,-2.89429,42.81965
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-02-13 08:46:55,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-13 08:32:12,Blanco,AP-68,45,45,ZARAGOZA,-2.89712,42.89861
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-02-13 08:46:55,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-02-13 08:46:55,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-13 08:32:12,Blanco,AP-68,45,45,ZARAGOZA,-2.89712,42.89861
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-02-12 09:33:59,Blanco,AP-68,46,46,BILBAO,-2.89259,42.88996
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-02-12 15:47:15,Blanco,AP-68,43,43,ZARAGOZA,-2.903103,42.91535
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-12 09:33:59,Blanco,AP-68,46,46,BILBAO,-2.89259,42.88996
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-12 09:33:59,Blanco,AP-68,46,46,BILBAO,-2.89259,42.88996
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-09 08:36:16,Blanco,AP-68,49,49,BILBAO,-2.89375,42.86332
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-08 08:45:10,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-02-08 08:45:10,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-02-07 08:33:16,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-06 12:39:56,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-06 12:39:56,Blanco,AP-68,57,57,BILBAO,-2.90299,42.79598
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-06 12:39:56,Blanco,AP-68,57,57,BILBAO,-2.90299,42.79598
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-06 11:42:14,Blanco,N-622,4,4,VITORIA-GASTEIZ,-2.69143,42.87316
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-02-06 11:19:21,Blanco,N-1,329,329,IRÚN,-2.868208,42.7368
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-06 09:56:27,Blanco,AP-68,29,29,BILBAO,-2.906144,43.01588
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-06 08:39:59,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-05 10:36:31,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-02-05 10:36:31,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-05 10:36:31,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-05 10:36:31,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-02-05 10:36:31,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2007-02-02 08:30:26,Blanco,AP-68,66,66,BILBAO,-2.92183,42.72518
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2007-02-01 08:26:00,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2007-02-01 08:26:00,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-01-31 15:43:25,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-01-31 15:43:25,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-01-31 15:43:25,Amarillo,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-01-31 15:43:25,Rojo,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-01-31 15:43:25,Rojo,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-01-31 15:43:25,Rojo,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-01-31 15:43:25,Rojo,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-31 10:01:14,Blanco,AP-68,30,30,BILBAO,-2.899748,43.00846
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-31 08:41:10,Blanco,AP-68,71,71,BILBAO,-2.89141,42.68887
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-30 15:15:58,Amarillo,AP-68,72,72,BILBAO,-2.88888,42.68017
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-30 15:15:58,Amarillo,AP-68,77,77,ZARAGOZA,-2.86839,42.64229
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-30 15:15:58,Amarillo,AP-68,77,77,ZARAGOZA,-2.86839,42.64229
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-01-29 14:58:11,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-01-29 14:58:11,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-29 11:20:00,Blanco,AP-68,32,32,BILBAO,-2.881384,42.99702
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-29 11:20:00,Blanco,AP-68,34,34,BILBAO,-2.87059,42.98244
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-29 11:20:00,Blanco,AP-68,34,34,BILBAO,-2.87059,42.98244
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-01-16 09:27:04,Amarillo,AP-68,24,24,ZARAGOZA,-2.931911,43.05497
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-16 09:27:04,Amarillo,AP-68,24,24,ZARAGOZA,-2.931911,43.05497
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-01-16 09:27:04,Amarillo,AP-68,23,23,ZARAGOZA,-2.931188,43.06375
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-01-16 09:27:04,Blanco,AP-68,23,23,ZARAGOZA,-2.931188,43.06375
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-01-16 09:27:04,Blanco,AP-68,23,23,ZARAGOZA,-2.931188,43.06375
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-16 09:27:04,Blanco,AP-68,23,23,ZARAGOZA,-2.931188,43.06375
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-15 10:32:34,Amarillo,AP-68,42,42,ZARAGOZA,-2.90197,42.92398
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-15 10:32:34,Amarillo,AP-68,41,41,ZARAGOZA,-2.89534,42.93138
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-01-12 10:03:06,Blanco,AP-68,23,23,BILBAO,-2.93097,43.06346
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-01-09 12:12:23,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-01-09 12:12:23,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-01-09 12:12:23,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-09 12:12:23,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-09 09:42:09,Blanco,AP-68,66,66,ZARAGOZA,-2.92232,42.72546
Obras,Euskadi,ARABA,VI,Obras,None,2007-01-09 09:42:09,Blanco,AP-68,66,66,ZARAGOZA,-2.92232,42.72546
